crowdedness,dhall,timestamp,second
0,TC,1578683726,
1,TC,1578683940,
0,TC,1578683941,
2,TC,1578684906,
0,TC,1578685964,
1,TC,1578694507,
2,TC,1578695156,
0,TC,1578695571,
2,TC,1578695955,
1,TC,1578697613,
2,TC,1578698966,
1,TC,1578699173,
3,TC,1578699738,
0,TC,1578701048,
3,TC,1578701405,
1,TC,1578702442,
0,TC,1578704135,
1,TC,1578744221,
2,TC,1578744317,
0,TC,1578746715,
1,TC,1578750839,
0,TC,1578752230,
2,TC,1578753257,
0,TC,1578753939,
1,TC,1578754637,
2,TC,1578755431,
3,TC,1578756327,
2,TC,1578757686,
1,TC,1578758004,
2,TC,1578763616,
3,TC,1578765264,
0,TC,1578766181,
1,TC,1578767386,
0,TC,1578768137,
1,TC,1578777420,
0,TC,1578777436,
1,TC,1578777645,
4,TC,1578777747,
0,TC,1578777909,
1,TC,1578780149,
2,TC,1578782116,
3,TC,1578783666,
4,TC,1578783983,
5,TC,1578785500,
4,TC,1578786105,
3,TC,1578786344,
2,TC,1578787701,
1,TC,1578787878,
0,TC,1578789216,
1,ES,1578841307,
1,MC,1578844851,
0,ES,1578844851,
1,TC,1578844851,
1,MY,1578844851,
1,BK,1578845133,
1,BR,1578845133,
1,GH,1578845133,
1,DC,1578845133,
2,MC,1578845133,
1,JE,1578845133,
1,PC,1578845133,
1,SM,1578845133,
1,SY,1578845133,
1,ES,1578845133,
2,BK,1578845525,
2,TC,1578845525,
1,BF,1578845525,
2,MY,1578845525,
2,BR,1578845720,
3,MC,1578845720,
2,DC,1578846021,
2,JE,1578846021,
2,PC,1578846021,
2,SY,1578846021,
2,ES,1578846021,
3,BK,1578846379,
2,GH,1578846379,
2,SM,1578846379,
3,ES,1578846379,
3,TC,1578846379,
4,MC,1578846669,
4,ES,1578846669,
4,TC,1578846669,
3,MY,1578846669,
4,BK,1578846925,
3,DC,1578846925,
5,MC,1578846925,
2,BF,1578846925,
3,BK,1578846980,
3,MC,1578846980,
3,JE,1578846980,
3,PC,1578846980,
2,ES,1578846980,
2,TC,1578846980,
2,MY,1578846980,
4,BK,1578846996,
5,MC,1578846996,
2,JE,1578846996,
2,PC,1578846996,
4,ES,1578846996,
4,TC,1578846996,
3,MY,1578846996,
5,BK,1578847278,
3,BR,1578847278,
3,PC,1578847278,
3,SM,1578847278,
3,SY,1578847278,
5,TC,1578847278,
4,BK,1578847549,
2,BR,1578847549,
5,ES,1578847549,
4,TC,1578847549,
2,MY,1578847884,
2,SY,1578848133,
3,BR,1578848452,
4,ES,1578848452,
4,PC,1578848718,
3,JE,1578849030,
3,ES,1578849030,
3,TC,1578849030,
3,MY,1578849030,
2,DC,1578849441,
4,MC,1578849441,
2,MY,1578849441,
3,BK,1578849727,
2,BR,1578849784,
3,DC,1578849784,
3,MC,1578849784,
3,PC,1578849784,
1,SY,1578849784,
3,BR,1578849801,
2,DC,1578849801,
4,MC,1578849801,
4,PC,1578849801,
2,SY,1578849801,
2,BR,1578849803,
3,DC,1578849803,
3,MC,1578849803,
3,PC,1578849803,
1,SY,1578849803,
3,BR,1578849884,
2,DC,1578849884,
4,MC,1578849884,
4,PC,1578849884,
2,SY,1578849884,
2,BK,1578849971,
2,BR,1578849971,
2,MC,1578849971,
1,JE,1578849971,
2,PC,1578849971,
2,SM,1578849971,
1,TC,1578849971,
3,BK,1578849989,
3,DC,1578849989,
3,MC,1578849989,
3,JE,1578849989,
3,PC,1578849989,
3,SM,1578849989,
1,SY,1578849989,
3,TC,1578849989,
4,BK,1578850278,
2,SM,1578850278,
2,SY,1578850278,
2,ES,1578850278,
3,BK,1578850540,
2,TC,1578850540,
3,ES,1578850813,
4,JE,1578851129,
2,PC,1578851129,
4,BK,1578851417,
3,JE,1578851417,
1,TC,1578851417,
3,BK,1578851773,
4,BK,1578852027,
5,MC,1578852027,
2,JE,1578852027,
3,PC,1578852027,
3,SM,1578852027,
5,ES,1578852027,
4,TC,1578852027,
3,BK,1578852039,
3,MC,1578852039,
3,JE,1578852039,
2,PC,1578852039,
2,SM,1578852039,
3,ES,1578852039,
1,TC,1578852039,
1,SY,1578852059,
2,DC,1578852359,
2,JE,1578852359,
2,SY,1578852359,
1,BF,1578852359,
2,BK,1578852940,
2,BF,1578852940,
1,GH,1578853344,
1,SY,1578853344,
2,GH,1578853533,
2,MC,1578853533,
1,JE,1578853533,
2,SY,1578853533,
1,BR,1578853856,
1,GH,1578853856,
1,DC,1578853856,
1,PC,1578853856,
1,SM,1578853856,
1,BK,1578854132,
1,MY,1578854132,
0,BK,1578854618,
0,BR,1578854618,
0,GH,1578854618,
0,DC,1578854618,
0,MC,1578854618,
0,JE,1578854618,
0,PC,1578854618,
0,SM,1578854618,
0,SY,1578854618,
0,ES,1578854618,
0,TC,1578854618,
0,BF,1578854618,
0,MY,1578854618,
1,BK,1578854619,
1,BR,1578854619,
1,GH,1578854619,
1,DC,1578854619,
1,MC,1578854619,
1,JE,1578854619,
1,PC,1578854619,
1,SM,1578854619,
1,SY,1578854619,
2,ES,1578854619,
1,TC,1578854619,
1,BF,1578854619,
1,MY,1578854619,
0,BK,1578854623,
0,BR,1578854625,
0,GH,1578854625,
0,DC,1578854625,
0,MC,1578854625,
0,JE,1578854625,
0,PC,1578854625,
0,SM,1578854625,
0,SY,1578854625,
0,ES,1578854625,
0,TC,1578854625,
0,BF,1578854625,
0,MY,1578854625,
1,BK,1578854626,
1,BR,1578854626,
1,GH,1578854626,
1,DC,1578854626,
1,MC,1578854626,
1,JE,1578854626,
1,PC,1578854626,
1,SM,1578854626,
1,SY,1578854626,
2,ES,1578854626,
1,TC,1578854626,
1,BF,1578854626,
1,MY,1578854626,
1,ES,1578855038,
0,MC,1578855671,
0,BR,1578855915,
0,DC,1578856248,
0,JE,1578856248,
0,PC,1578856248,
0,SM,1578856248,
0,SY,1578856248,
0,TC,1578856248,
0,BF,1578856248,
0,MY,1578856248,
0,BK,1578856542,
0,GH,1578856871,
0,ES,1578856871,
5,BK,1578863595,
7,BR,1578863595,
6,GH,1578863595,
5,DC,1578863595,
6,MC,1578863595,
6,JE,1578863595,
7,PC,1578863595,
5,SM,1578863595,
7,TD,1578863595,
5,SY,1578863595,
8,ES,1578863595,
5,TC,1578863595,
6,BF,1578863595,
4,MY,1578863595,
0,BK,1578863607,
0,BR,1578863607,
0,GH,1578863607,
0,DC,1578863607,
0,MC,1578863607,
0,JE,1578863607,
0,PC,1578863607,
0,SM,1578863607,
0,TD,1578863607,
0,SY,1578863607,
0,ES,1578863607,
0,TC,1578863607,
0,BF,1578863607,
0,MY,1578863607,
5,BK,1578863631,
7,BR,1578863631,
6,GH,1578863631,
5,DC,1578863631,
6,MC,1578863631,
6,JE,1578863631,
7,PC,1578863631,
5,SM,1578863631,
7,TD,1578863631,
5,SY,1578863631,
8,ES,1578863631,
5,TC,1578863631,
6,BF,1578863631,
4,MY,1578863631,
0,BK,1578863645,
0,BR,1578863645,
0,GH,1578863645,
0,DC,1578863645,
0,MC,1578863645,
0,JE,1578863645,
0,PC,1578863645,
0,SM,1578863645,
0,TD,1578863645,
0,SY,1578863645,
0,ES,1578863645,
0,TC,1578863645,
0,BF,1578863645,
0,MY,1578863645,
5,BK,1578863662,
7,BR,1578863662,
6,GH,1578863662,
5,DC,1578863662,
6,MC,1578863662,
6,JE,1578863662,
7,PC,1578863662,
5,SM,1578863662,
7,TD,1578863662,
5,SY,1578863662,
8,ES,1578863662,
5,TC,1578863662,
6,BF,1578863662,
4,MY,1578863662,
0,BK,1578863681,
0,BR,1578863681,
0,GH,1578863681,
0,DC,1578863681,
0,MC,1578863681,
0,JE,1578863681,
0,PC,1578863681,
0,SM,1578863681,
0,TD,1578863681,
0,SY,1578863681,
0,ES,1578863681,
0,TC,1578863681,
0,BF,1578863681,
0,MY,1578863681,
5,BK,1578863705,
7,BR,1578863705,
6,GH,1578863705,
5,DC,1578863705,
6,MC,1578863705,
6,JE,1578863705,
7,PC,1578863705,
5,SM,1578863705,
7,TD,1578863705,
5,SY,1578863705,
8,ES,1578863705,
5,TC,1578863705,
6,BF,1578863705,
4,MY,1578863705,
0,BK,1578863711,
0,BR,1578863711,
0,GH,1578863711,
0,DC,1578863711,
0,MC,1578863711,
0,JE,1578863711,
0,PC,1578863711,
0,SM,1578863711,
0,TD,1578863711,
0,SY,1578863711,
0,ES,1578863711,
0,TC,1578863711,
0,BF,1578863711,
0,MY,1578863711,
1,GH,1578866447,
1,JE,1578866447,
1,PC,1578866447,
1,BK,1578866719,
1,BR,1578866719,
1,DC,1578866719,
1,MC,1578866719,
1,SM,1578866719,
1,TD,1578866719,
1,SY,1578866719,
1,ES,1578866719,
2,TC,1578866719,
1,BF,1578866719,
1,MY,1578866719,
2,BK,1578867105,
2,MC,1578867105,
2,PC,1578867105,
3,TD,1578867105,
2,MY,1578867105,
3,PC,1578867355,
3,TC,1578867355,
2,BF,1578867355,
2,BR,1578867637,
2,GH,1578867637,
3,MC,1578867637,
2,JE,1578867637,
4,TD,1578867637,
2,SY,1578867637,
2,ES,1578867637,
3,MY,1578867637,
3,BK,1578867922,
4,TC,1578867922,
3,GH,1578868265,
2,DC,1578868265,
4,MC,1578868265,
4,PC,1578868265,
2,SM,1578868265,
5,TD,1578868265,
3,SY,1578868265,
3,ES,1578868265,
3,BF,1578868265,
4,MY,1578868265,
3,JE,1578868517,
5,PC,1578868517,
4,BK,1578868816,
3,BR,1578868816,
4,GH,1578868816,
3,DC,1578868816,
5,MC,1578868816,
4,JE,1578868816,
3,SM,1578868816,
7,TD,1578868816,
4,ES,1578868816,
5,TC,1578868816,
4,BF,1578868816,
3,BK,1578869127,
6,TD,1578869127,
5,ES,1578869127,
4,TC,1578869127,
4,BK,1578869441,
4,BR,1578869441,
5,JE,1578869441,
5,TD,1578869441,
3,TC,1578869441,
4,DC,1578869773,
4,MC,1578869773,
4,SY,1578869773,
4,TC,1578869773,
5,BR,1578870056,
5,GH,1578870056,
6,TD,1578870056,
5,BF,1578870056,
3,MY,1578870056,
5,BK,1578870353,
6,BR,1578870353,
5,DC,1578870353,
6,PC,1578870353,
4,SM,1578870353,
7,TD,1578870353,
7,ES,1578870353,
6,BF,1578870353,
4,MY,1578870353,
7,BR,1578870622,
6,GH,1578870622,
6,MC,1578870622,
6,JE,1578870622,
7,PC,1578870622,
5,SM,1578870622,
5,SY,1578870622,
8,ES,1578870622,
5,TC,1578870622,
6,BK,1578870928,
6,DC,1578870928,
7,JE,1578870928,
6,TC,1578870928,
5,MY,1578870928,
5,BK,1578871222,
7,MC,1578871222,
5,TD,1578871222,
6,BK,1578871510,
6,JE,1578871510,
6,BR,1578871869,
7,JE,1578871869,
6,TD,1578871869,
5,BK,1578872110,
5,BR,1578872412,
7,GH,1578872412,
7,DC,1578872412,
5,TD,1578872412,
5,BF,1578872412,
4,BK,1578872748,
4,BR,1578872748,
6,GH,1578872748,
6,PC,1578872748,
4,SM,1578872748,
4,TD,1578872748,
4,SY,1578872748,
7,ES,1578872748,
4,BF,1578872748,
4,MY,1578872748,
3,BR,1578873041,
5,GH,1578873041,
6,DC,1578873041,
6,MC,1578873041,
6,JE,1578873041,
5,PC,1578873041,
3,SY,1578873041,
5,ES,1578873041,
5,TC,1578873041,
3,BF,1578873041,
3,MY,1578873041,
3,BK,1578873332,
2,BR,1578873332,
4,GH,1578873332,
5,MC,1578873332,
5,JE,1578873332,
4,PC,1578873332,
4,TC,1578873332,
4,MC,1578873906,
4,JE,1578873906,
3,SM,1578873906,
4,ES,1578873906,
2,MY,1578873906,
2,BK,1578873952,
3,GH,1578873952,
5,DC,1578873952,
3,PC,1578873952,
2,SY,1578873952,
3,ES,1578873952,
3,TC,1578873952,
2,BF,1578873952,
1,BR,1578874233,
4,DC,1578874233,
3,JE,1578874233,
2,PC,1578874233,
2,SM,1578874233,
3,TD,1578874233,
1,MY,1578874233,
3,MC,1578874734,
1,SY,1578874734,
1,BK,1578874856,
1,GH,1578874856,
2,DC,1578874856,
2,MC,1578874856,
2,JE,1578874856,
1,PC,1578874856,
2,TD,1578874856,
2,ES,1578874856,
2,TC,1578874856,
1,BF,1578874856,
0,BR,1578875592,
1,DC,1578875592,
1,MC,1578875592,
1,JE,1578875592,
1,SM,1578875592,
1,TD,1578875592,
1,ES,1578875592,
1,TC,1578875592,
0,TC,1578875875,
0,BK,1578876023,
0,DC,1578876023,
0,JE,1578876023,
0,SM,1578876023,
0,TD,1578876023,
0,SY,1578876023,
0,ES,1578876023,
0,BF,1578876023,
0,MY,1578876023,
0,GH,1578876329,
0,PC,1578876329,
0,MC,1578876739,
2,BK,1578914565,
4,BR,1578914565,
3,GH,1578914565,
2,DC,1578914565,
5,MC,1578914565,
3,JE,1578914565,
3,PC,1578914565,
5,SM,1578914565,
3,TD,1578914565,
3,SY,1578914565,
4,ES,1578914565,
2,TC,1578914566,
4,BF,1578914566,
2,MY,1578914566,
0,BK,1578914906,
0,BR,1578914906,
0,GH,1578914906,
0,DC,1578914906,
0,MC,1578914906,
0,JE,1578914906,
0,PC,1578914906,
0,SM,1578914906,
0,TD,1578914906,
0,SY,1578914906,
0,ES,1578914906,
0,TC,1578914906,
0,BF,1578914906,
0,MY,1578914906,
1,BR,1578920599,
1,DC,1578920599,
2,MC,1578920599,
1,PC,1578920599,
1,SM,1578920599,
1,SY,1578920599,
2,ES,1578920599,
2,BF,1578920599,
1,MY,1578920599,
1,BK,1578920795,
2,BR,1578920795,
1,GH,1578920795,
2,SY,1578920795,
1,TC,1578920795,
1,JE,1578921016,
2,SM,1578921016,
1,TD,1578921016,
3,MC,1578921336,
3,ES,1578921336,
3,BR,1578921757,
2,GH,1578921757,
4,ES,1578921757,
3,BF,1578921757,
4,MC,1578921949,
2,JE,1578921949,
3,SM,1578921949,
3,SY,1578921949,
2,TC,1578921949,
2,BK,1578922329,
2,DC,1578922329,
2,PC,1578922329,
4,SM,1578922329,
2,TD,1578922329,
5,ES,1578922329,
4,BF,1578922329,
4,BR,1578922678,
3,GH,1578922678,
5,MC,1578922678,
4,SY,1578922678,
6,MC,1578922888,
3,JE,1578922888,
5,SM,1578922888,
3,TD,1578922888,
2,MY,1578922888,
3,BK,1578923134,
4,GH,1578923134,
4,JE,1578923134,
3,PC,1578923134,
4,TD,1578923134,
6,ES,1578923134,
5,BF,1578923134,
5,SY,1578923514,
5,BR,1578923757,
7,MC,1578923757,
6,SM,1578923757,
4,SY,1578924133,
5,ES,1578924133,
6,MC,1578924311,
4,BR,1578924710,
5,SM,1578924710,
3,TD,1578924710,
3,SY,1578924710,
4,BF,1578924710,
3,GH,1578924927,
5,MC,1578924927,
3,JE,1578924927,
4,ES,1578924927,
2,BK,1578925279,
4,MC,1578925549,
2,JE,1578925549,
2,PC,1578925549,
4,SM,1578925549,
1,MY,1578925549,
2,GH,1578925863,
2,SY,1578925863,
3,BF,1578925863,
3,MC,1578926183,
3,SM,1578926183,
2,TD,1578926183,
3,SY,1578926183,
3,TD,1578926438,
2,SY,1578926438,
3,BR,1578926760,
1,DC,1578926760,
3,ES,1578926760,
1,BK,1578927013,
2,TD,1578927013,
2,BK,1578927333,
3,GH,1578927333,
3,JE,1578927333,
3,TD,1578927333,
4,BF,1578927333,
4,BR,1578927681,
4,SM,1578927681,
1,TC,1578927681,
2,MY,1578927681,
3,SY,1578927915,
2,TC,1578927915,
2,DC,1578928291,
4,GH,1578928551,
3,BK,1578928820,
5,BF,1578929126,
3,GH,1578929484,
1,DC,1578929484,
2,BK,1578929719,
4,GH,1578929719,
2,MC,1578929719,
2,JE,1578929719,
2,ES,1578929719,
4,BF,1578929719,
3,BR,1578930074,
3,GH,1578930074,
3,SM,1578930074,
3,BF,1578930074,
1,PC,1578930348,
2,TD,1578930348,
2,SY,1578930348,
1,MY,1578930348,
2,BR,1578930662,
1,JE,1578930662,
2,SM,1578930662,
1,ES,1578930662,
1,MC,1578930926,
2,BF,1578930926,
1,BK,1578931332,
1,BR,1578931332,
1,SM,1578931332,
1,TD,1578931332,
1,SY,1578931332,
1,TC,1578931332,
1,BF,1578931332,
2,GH,1578931512,
2,DC,1578931918,
0,MC,1578931918,
0,BF,1578931918,
0,BR,1578932144,
0,SM,1578932419,
1,GH,1578932726,
1,BR,1578933062,
3,DC,1578933062,
1,MC,1578933062,
2,BK,1578933313,
2,GH,1578933313,
2,SM,1578933314,
2,TC,1578933314,
2,BF,1578933314,
2,MY,1578933314,
0,BK,1578933379,
0,BR,1578933379,
0,GH,1578933379,
0,DC,1578933379,
0,MC,1578933379,
0,JE,1578933379,
0,PC,1578933379,
0,SM,1578933379,
0,TD,1578933379,
0,SY,1578933379,
0,ES,1578933379,
0,TC,1578933379,
0,BF,1578933379,
0,MY,1578933379,
2,BK,1578933429,
1,BR,1578933429,
2,GH,1578933429,
3,DC,1578933429,
1,MC,1578933429,
1,JE,1578933429,
1,PC,1578933429,
2,SM,1578933429,
1,TD,1578933429,
1,SY,1578933429,
1,ES,1578933429,
2,TC,1578933429,
2,BF,1578933429,
2,MY,1578933429,
3,BK,1578933651,
3,GH,1578933651,
2,TD,1578933651,
2,ES,1578933651,
2,DC,1578933993,
2,MC,1578933993,
3,SM,1578933993,
3,BF,1578933993,
4,BK,1578934309,
2,JE,1578934309,
2,PC,1578934309,
3,TC,1578934309,
3,MY,1578934309,
2,SY,1578934696,
3,ES,1578934696,
4,BF,1578934696,
5,BK,1578934875,
2,BR,1578934875,
4,GH,1578934875,
3,MC,1578934875,
4,SM,1578934875,
3,TD,1578934875,
3,PC,1578935126,
5,SM,1578935126,
4,TD,1578935126,
5,BF,1578935126,
4,MY,1578935126,
6,BK,1578935428,
4,MC,1578935428,
3,JE,1578935428,
5,TD,1578935428,
4,ES,1578935428,
6,BF,1578935428,
5,BK,1578935749,
3,GH,1578935749,
3,DC,1578935749,
4,SM,1578935749,
4,TD,1578935749,
3,ES,1578936026,
4,GH,1578936310,
5,TD,1578936310,
8,BF,1578936310,
7,BK,1578936665,
3,BR,1578936665,
5,GH,1578936665,
4,DC,1578936665,
6,JE,1578936665,
4,PC,1578936665,
6,SM,1578936665,
6,TD,1578936665,
5,TC,1578936665,
8,BK,1578936928,
6,GH,1578936928,
5,MC,1578936928,
7,JE,1578936928,
8,SM,1578936928,
7,TD,1578936928,
3,SY,1578936928,
4,ES,1578936928,
5,MY,1578936928,
9,BK,1578937227,
4,BR,1578937227,
7,GH,1578937227,
9,SM,1578937227,
8,TD,1578937227,
6,TC,1578937227,
9,BF,1578937227,
6,MY,1578937227,
8,SM,1578937540,
9,SM,1578937816,
8,BF,1578937816,
8,GH,1578938131,
10,SM,1578938131,
7,BF,1578938131,
10,BK,1578938487,
8,JE,1578938487,
7,TC,1578938487,
8,BF,1578938487,
7,MY,1578938487,
6,MC,1578938736,
9,JE,1578938736,
5,PC,1578938736,
4,SY,1578938736,
9,BK,1578939059,
3,DC,1578939059,
5,MC,1578939059,
7,JE,1578939059,
4,PC,1578939059,
9,SM,1578939059,
3,SY,1578939059,
6,TC,1578939059,
7,BK,1578939342,
3,BR,1578939342,
7,GH,1578939342,
6,JE,1578939342,
3,PC,1578939342,
6,SM,1578939342,
7,TD,1578939342,
3,ES,1578939342,
5,TC,1578939342,
7,BF,1578939342,
6,MY,1578939342,
6,BK,1578939709,
6,GH,1578939709,
4,MC,1578939709,
5,JE,1578939709,
5,SM,1578939709,
6,TD,1578939709,
2,SY,1578939709,
4,TC,1578939709,
6,BF,1578939709,
2,BR,1578939922,
5,GH,1578939922,
5,TD,1578939922,
5,MY,1578939922,
5,BK,1578940289,
2,DC,1578940289,
4,JE,1578940289,
4,SM,1578940289,
4,TD,1578940289,
5,BF,1578940289,
4,BK,1578940526,
3,MC,1578940526,
3,JE,1578940526,
2,PC,1578940526,
3,SM,1578940526,
2,ES,1578940526,
6,TC,1578940526,
4,MY,1578940526,
2,BK,1578940833,
1,BR,1578940833,
4,GH,1578940833,
2,SM,1578940833,
3,TD,1578940833,
1,SY,1578940833,
5,TC,1578940833,
3,BF,1578940833,
3,MY,1578940833,
1,DC,1578941173,
2,MC,1578941173,
1,JE,1578941173,
1,PC,1578941173,
1,SM,1578941173,
2,TD,1578941173,
6,TC,1578941173,
2,BF,1578941173,
1,MY,1578941173,
1,BK,1578941676,
1,MC,1578941676,
1,TD,1578941676,
1,ES,1578941676,
5,TC,1578941676,
1,BF,1578941676,
6,TC,1578941714,
0,BR,1578942077,
0,JE,1578942077,
3,GH,1578942320,
0,PC,1578942320,
0,TD,1578942320,
0,DC,1578942633,
0,MC,1578942633,
0,SM,1578942633,
0,SY,1578942633,
0,MY,1578942633,
0,BK,1578942921,
4,TC,1578942921,
0,BF,1578942921,
0,ES,1578943219,
6,TC,1578943516,
2,GH,1578943918,
8,TC,1578943918,
9,TC,1578944117,
7,BK,1578944308,
4,BR,1578944308,
4,GH,1578944308,
4,DC,1578944308,
5,MC,1578944308,
4,JE,1578944308,
5,PC,1578944308,
3,SM,1578944308,
5,TD,1578944308,
4,SY,1578944308,
4,ES,1578944308,
5,TC,1578944308,
5,BF,1578944308,
4,MY,1578944308,
0,BK,1578944397,
0,BR,1578944397,
2,GH,1578944397,
0,DC,1578944397,
0,MC,1578944397,
0,JE,1578944397,
0,PC,1578944397,
0,SM,1578944397,
0,TD,1578944397,
0,SY,1578944397,
0,ES,1578944397,
9,TC,1578944397,
0,BF,1578944397,
0,MY,1578944397,
1,GH,1578945817,
8,TC,1578945817,
5,TC,1578945946,
0,GH,1578946318,
3,TC,1578946318,
2,TC,1578946522,
1,TC,1578946928,
0,TC,1578947943,
9,BK,1578949350,
6,BR,1578949350,
5,GH,1578949350,
6,DC,1578949350,
7,MC,1578949350,
6,JE,1578949350,
6,PC,1578949350,
5,SM,1578949350,
6,TD,1578949350,
4,SY,1578949350,
6,ES,1578949350,
7,TC,1578949350,
6,BF,1578949350,
4,MY,1578949350,
0,BK,1578949366,
0,BR,1578949366,
0,GH,1578949366,
0,DC,1578949366,
0,MC,1578949366,
0,JE,1578949366,
0,PC,1578949366,
0,SM,1578949366,
0,TD,1578949366,
0,SY,1578949366,
0,ES,1578949366,
0,TC,1578949366,
0,BF,1578949366,
0,MY,1578949366,
9,BK,1578949374,
6,BR,1578949375,
5,GH,1578949375,
6,DC,1578949375,
7,MC,1578949375,
6,JE,1578949375,
6,PC,1578949375,
5,SM,1578949375,
6,TD,1578949375,
4,SY,1578949375,
6,ES,1578949375,
7,TC,1578949375,
6,BF,1578949375,
4,MY,1578949375,
0,BK,1578949375,
0,BR,1578949375,
0,GH,1578949375,
0,DC,1578949375,
0,MC,1578949375,
0,JE,1578949375,
0,PC,1578949375,
0,SM,1578949375,
0,TD,1578949375,
0,SY,1578949375,
0,ES,1578949375,
0,TC,1578949375,
0,BF,1578949375,
0,MY,1578949375,
1,BR,1578952891,
1,GH,1578952891,
1,DC,1578952891,
1,MC,1578952891,
1,PC,1578952891,
1,SM,1578952891,
1,TD,1578952891,
1,BF,1578952891,
2,BK,1578953113,
1,JE,1578953113,
1,SY,1578953113,
1,ES,1578953113,
1,TC,1578953113,
1,MY,1578953113,
3,BK,1578953422,
2,MC,1578953422,
2,PC,1578953422,
2,TD,1578953422,
2,ES,1578953422,
2,BF,1578953422,
2,MY,1578953422,
4,BK,1578953722,
2,BR,1578953722,
2,GH,1578953722,
2,DC,1578953722,
3,MC,1578953722,
2,JE,1578953722,
3,PC,1578953722,
2,SY,1578953722,
2,TC,1578953722,
3,BR,1578954014,
4,MC,1578954014,
4,PC,1578954014,
2,SM,1578954014,
3,BF,1578954014,
3,MY,1578954014,
5,BK,1578954312,
3,JE,1578954312,
3,TD,1578954312,
3,ES,1578954312,
3,TC,1578954312,
6,BK,1578954666,
4,BR,1578954666,
4,GH,1578954666,
3,DC,1578954666,
5,MC,1578954666,
4,JE,1578954666,
5,TD,1578954666,
3,SY,1578954666,
4,ES,1578954666,
4,TC,1578954666,
4,BF,1578954666,
7,BK,1578954937,
4,DC,1578954937,
5,PC,1578954937,
3,SM,1578954937,
4,SY,1578954937,
5,TC,1578954937,
5,BF,1578954937,
4,MY,1578954937,
9,BK,1578955222,
5,BR,1578955222,
5,GH,1578955222,
5,DC,1578955222,
6,MC,1578955222,
6,PC,1578955222,
4,SM,1578955222,
5,ES,1578955222,
6,TC,1578955222,
6,BF,1578955222,
4,ES,1578955520,
5,TC,1578955520,
6,BR,1578955819,
7,MC,1578955819,
5,PC,1578955819,
5,ES,1578955819,
6,TC,1578955819,
6,MC,1578956118,
5,JE,1578956118,
6,DC,1578956466,
7,MC,1578956466,
6,JE,1578956466,
6,PC,1578956466,
5,SM,1578956466,
6,TD,1578956466,
6,ES,1578956466,
7,TC,1578956466,
7,BR,1578956746,
6,GH,1578956746,
7,DC,1578956746,
8,MC,1578956746,
7,PC,1578956746,
7,ES,1578956746,
8,TC,1578956746,
7,BF,1578956746,
5,MY,1578956746,
8,BR,1578957021,
7,JE,1578957021,
6,SM,1578957021,
5,SY,1578957021,
9,TC,1578957021,
9,BR,1578957322,
10,MC,1578957322,
8,JE,1578957322,
8,ES,1578957322,
8,BK,1578957668,
8,BR,1578957668,
7,GH,1578957668,
8,PC,1578957668,
5,SM,1578957668,
4,SY,1578957668,
6,BF,1578957668,
4,MY,1578957668,
7,BK,1578957911,
9,MC,1578957911,
7,PC,1578957911,
6,SM,1578957911,
5,SY,1578957911,
6,BK,1578958250,
8,GH,1578958250,
8,DC,1578958250,
8,PC,1578958250,
4,SY,1578958250,
9,ES,1578958250,
7,BK,1578958511,
7,BR,1578958511,
7,DC,1578958511,
10,MC,1578958511,
7,PC,1578958511,
7,SM,1578958511,
5,SY,1578958511,
7,BF,1578958511,
6,BR,1578958851,
7,JE,1578958851,
5,TD,1578958851,
10,ES,1578958851,
8,TC,1578958851,
6,BF,1578958851,
5,BR,1578959176,
7,GH,1578959176,
6,DC,1578959176,
6,JE,1578959176,
6,PC,1578959176,
8,ES,1578959176,
6,TC,1578959176,
5,BF,1578959176,
6,BK,1578959426,
4,BR,1578959426,
5,DC,1578959426,
9,MC,1578959426,
5,JE,1578959426,
6,SM,1578959426,
4,TD,1578959426,
4,SY,1578959426,
4,TC,1578959426,
5,BK,1578959718,
3,BR,1578959718,
6,GH,1578959718,
4,DC,1578959718,
8,MC,1578959718,
3,JE,1578959718,
5,SM,1578959718,
3,TD,1578959718,
7,ES,1578959718,
3,TC,1578959718,
4,BF,1578959718,
3,MY,1578959718,
2,BR,1578960066,
5,GH,1578960066,
3,DC,1578960066,
7,MC,1578960066,
5,PC,1578960066,
2,TD,1578960066,
4,GH,1578960376,
4,PC,1578960376,
4,SM,1578960376,
3,SY,1578960376,
2,TC,1578960376,
3,BF,1578960376,
2,DC,1578960627,
2,JE,1578960627,
6,ES,1578960627,
4,BK,1578961013,
3,GH,1578961013,
1,DC,1578961013,
6,MC,1578961013,
3,PC,1578961013,
2,SM,1578961013,
2,SY,1578961013,
5,ES,1578961013,
3,BK,1578961235,
1,BR,1578961235,
2,GH,1578961235,
5,MC,1578961235,
1,TD,1578961235,
2,BF,1578961235,
2,MY,1578961235,
2,BK,1578961535,
1,JE,1578961535,
2,PC,1578961535,
1,SM,1578961535,
1,SY,1578961535,
4,ES,1578961535,
1,GH,1578961858,
1,TC,1578961858,
1,PC,1578962381,
3,ES,1578962381,
1,MY,1578962381,
4,ES,1578962503,
1,BF,1578962503,
4,MC,1578962807,
1,BK,1578963036,
0,DC,1578963036,
3,ES,1578963036,
0,JE,1578963324,
3,MC,1578963700,
0,TD,1578963700,
0,SY,1578963700,
2,ES,1578963700,
0,TC,1578963700,
0,BR,1578964088,
0,PC,1578964088,
0,SM,1578964088,
0,MY,1578964088,
0,BK,1578964902,
0,GH,1578964902,
1,MC,1578964902,
1,ES,1578964902,
